'_preisstaffel_nr'|'artikel_id'|'farb_nr'|'groesse'|'vk_preis'|'aktionspreis'|'von_datum'|'bis_datum'|'staffel_1'|'staffel_2'|'staffel_3'|'staffel_4'|'staffel_5'|'vk_1'|'vk_2'|'vk_3'|'vk_4'|'vk_5'|'rabatt_1'|'empfohlener_VK'
'1'|'369'|'0042'|'L'|'518.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'518.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'1398.000'
'1'|'369'|'0042'|'M'|'518.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'518.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'1398.000'
'1'|'369'|'0042'|'S'|'518.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'518.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'1398.000'
'1'|'369'|'0042'|'XS'|'518.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'518.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'1398.000'
'1'|'371'|'0000'|'L'|'511.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'511.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'1379.000'
'1'|'371'|'0000'|'M'|'511.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'511.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'1379.000'
'1'|'371'|'0000'|'S'|'511.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'511.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'1379.000'
'1'|'371'|'0000'|'XS'|'511.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'511.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'1379.000'
'1'|'371'|'0006'|'L'|'511.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'511.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'1379.000'
'1'|'371'|'0006'|'M'|'511.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'511.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'1379.000'
'1'|'371'|'0006'|'S'|'511.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'511.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'1379.000'
'1'|'371'|'0006'|'XS'|'511.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'511.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'1379.000'
'1'|'371'|'0042'|'L'|'511.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'511.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'1379.000'
'1'|'371'|'0042'|'M'|'511.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'511.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'1379.000'
'1'|'371'|'0042'|'S'|'511.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'511.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'1379.000'
'1'|'371'|'0042'|'XS'|'511.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'511.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'1379.000'
'1'|'372'|'0000'|'L'|'111.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'111.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'298.000'
'1'|'372'|'0000'|'M'|'111.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'111.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'298.000'
'1'|'372'|'0000'|'S'|'111.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'111.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'298.000'
'1'|'372'|'0000'|'XS'|'111.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'111.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'298.000'
'1'|'373'|'0000'|'L'|'318.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'318.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'859.000'
'1'|'373'|'0000'|'M'|'318.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'318.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'859.000'
'1'|'373'|'0000'|'S'|'318.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'318.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'859.000'
'1'|'373'|'0000'|'XS'|'318.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'318.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'859.000'
'1'|'374'|'0201'|'L'|'133.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'133.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'359.000'
'1'|'374'|'0201'|'M'|'133.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'133.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'359.000'
'1'|'374'|'0201'|'S'|'133.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'133.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'359.000'
'1'|'374'|'0201'|'XS'|'133.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'133.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'359.000'
'1'|'375'|'0202'|'L'|'136.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'136.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'369.000'
'1'|'375'|'0202'|'M'|'136.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'136.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'369.000'
'1'|'375'|'0202'|'S'|'136.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'136.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'369.000'
'1'|'375'|'0202'|'XS'|'136.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'136.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'369.000'
'1'|'376'|'0201'|'L'|'167.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'167.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'449.000'
'1'|'376'|'0201'|'M'|'167.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'167.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'449.000'
'1'|'376'|'0201'|'S'|'167.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'167.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'449.000'
'1'|'376'|'0201'|'XS'|'167.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'167.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'449.000'
'1'|'377'|'0202'|'L'|'74.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'74.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'198.000'
'1'|'377'|'0202'|'M'|'74.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'74.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'198.000'
'1'|'377'|'0202'|'S'|'74.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'74.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'198.000'
'1'|'377'|'0202'|'XS'|'74.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'74.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'198.000'
'1'|'379'|'0208'|'L'|'137.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'137.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'369.000'
'1'|'379'|'0208'|'M'|'137.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'137.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'369.000'
'1'|'379'|'0208'|'S'|'137.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'137.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'369.000'
'1'|'379'|'0208'|'XS'|'137.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'137.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'369.000'
'1'|'380'|'0208'|'L'|'167.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'167.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'449.000'
'1'|'380'|'0208'|'M'|'167.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'167.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'449.000'
'1'|'380'|'0208'|'S'|'167.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'167.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'449.000'
'1'|'380'|'0208'|'XS'|'167.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'167.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'449.000'
'1'|'382'|'0232'|'L'|'118.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'118.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'319.000'
'1'|'382'|'0232'|'M'|'118.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'118.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'319.000'
'1'|'382'|'0232'|'S'|'118.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'118.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'319.000'
'1'|'382'|'0232'|'XS'|'118.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'118.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'319.000'
'1'|'383'|'0232'|'L'|'233.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'233.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'629.000'
'1'|'383'|'0232'|'M'|'233.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'233.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'629.000'
'1'|'383'|'0232'|'S'|'233.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'233.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'629.000'
'1'|'383'|'0232'|'XS'|'233.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'233.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'629.000'
'1'|'386'|'0203'|'OS'|'34.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'34.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'89.000'
'1'|'387'|'0203'|'OS'|'426.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'426.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'1149.000'
'1'|'392'|'0111'|'OS'|'59.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'59.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'159.000'
'1'|'393'|'0000'|'OS'|'100.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'100.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'269.000'
'1'|'393'|'0006'|'OS'|'100.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'100.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'269.000'
'1'|'393'|'0042'|'OS'|'100.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'100.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'269.000'
'1'|'394'|'0000'|'OS'|'55.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'55.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'149.000'
'1'|'394'|'0006'|'OS'|'55.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'55.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'149.000'
'1'|'394'|'0118'|'OS'|'55.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'55.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'149.000'
'1'|'395'|'0000'|'OS'|'30.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'30.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'79.000'
'1'|'395'|'0006'|'OS'|'30.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'30.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'79.000'
'1'|'395'|'0118'|'OS'|'30.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'30.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'79.000'
'1'|'396'|'0211'|'OS'|'111.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'111.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'298.000'
'1'|'397'|'0211'|'OS'|'111.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'111.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'298.000'
'1'|'398'|'0212'|'OS'|'111.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'111.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'298.000'
'1'|'399'|'0213'|'OS'|'111.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'111.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'298.000'
'1'|'400'|'0214'|'OS'|'144.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'144.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'389.000'
'1'|'400'|'0215'|'OS'|'144.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'144.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'389.000'
'1'|'400'|'0216'|'OS'|'144.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'144.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'389.000'
'1'|'400'|'0217'|'OS'|'144.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'144.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'389.000'
'1'|'400'|'0218'|'OS'|'144.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'144.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'389.000'
'1'|'400'|'0219'|'OS'|'144.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'144.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'389.000'
'1'|'400'|'0220'|'OS'|'144.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'144.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'389.000'
'1'|'400'|'0221'|'OS'|'144.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'144.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'389.000'
'1'|'401'|'0214'|'OS'|'130.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'130.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'401'|'0215'|'OS'|'130.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'130.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'401'|'0216'|'OS'|'130.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'130.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'401'|'0217'|'OS'|'130.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'130.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'401'|'0218'|'OS'|'130.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'130.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'401'|'0219'|'OS'|'130.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'130.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'401'|'0220'|'OS'|'130.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'130.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'401'|'0221'|'OS'|'130.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'130.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'402'|'0017'|'OS'|'130.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'130.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'402'|'0018'|'OS'|'130.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'130.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'402'|'0019'|'OS'|'130.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'130.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'402'|'0020'|'OS'|'130.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'130.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'402'|'0065'|'OS'|'130.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'130.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'402'|'0068'|'OS'|'130.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'130.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'402'|'0175'|'OS'|'130.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'130.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'402'|'0176'|'OS'|'130.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'130.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'402'|'0177'|'OS'|'130.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'130.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'402'|'0222'|'OS'|'130.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'130.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'402'|'0223'|'OS'|'130.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'130.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'402'|'0224'|'OS'|'130.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'130.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'403'|'0017'|'OS'|'130.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'130.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'403'|'0018'|'OS'|'130.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'130.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'403'|'0019'|'OS'|'130.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'130.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'403'|'0020'|'OS'|'130.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'130.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'403'|'0063'|'OS'|'130.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'130.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'403'|'0065'|'OS'|'130.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'130.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'403'|'0068'|'OS'|'130.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'130.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'403'|'0175'|'OS'|'130.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'130.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'403'|'0176'|'OS'|'130.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'130.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'403'|'0177'|'OS'|'130.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'130.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'403'|'0222'|'OS'|'130.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'130.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'403'|'0223'|'OS'|'130.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'130.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'403'|'0224'|'OS'|'130.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'130.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'403'|'0226'|'OS'|'130.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'130.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'404'|'0017'|'OS'|'130.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'130.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'404'|'0018'|'OS'|'130.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'130.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'404'|'0019'|'OS'|'130.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'130.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'404'|'0020'|'OS'|'130.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'130.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'404'|'0065'|'OS'|'130.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'130.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'404'|'0068'|'OS'|'130.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'130.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'404'|'0175'|'OS'|'130.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'130.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'404'|'0176'|'OS'|'130.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'130.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'404'|'0177'|'OS'|'130.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'130.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'404'|'0222'|'OS'|'130.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'130.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'404'|'0223'|'OS'|'130.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'130.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'404'|'0224'|'OS'|'130.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'130.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
